,House Name,Location,ImgURL,Price
492,Studio Apartment in Kilimani,These Manhattan-Style Architecture and Superior ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8d3a83b9ce5ad93ce888167f3946e95c/-/prod-property-core-backend-media-brk/6675120/02c585a9-dd0a-4d2a-a6be-e2be2e241127.jpg,"KSh 40,000,000"
493,2 Bed Apartment with Swimming Pool in Kilimani,Luxurious 1 & 2 Bedroom Apartments for Sale In ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e3b4912a2a4c9969bea2796c4ab6c4ec/-/prod-property-core-backend-media-brk/6675103/35500648-1994-45a8-9712-48f9b0e076e1.jpg,"KSh 25,000,000"
494,5 Bed Villa in Kitisuru,Welcome to Nairobi's finest hidden gem in Kitus ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/163fbb91cc4938d04f32f7a4dd4d4506/-/prod-property-core-backend-media-brk/6675053/b4ee2849-db48-4fe5-a62a-b227d4313806.jpg,"KSh 75,000,000"
495,"7,000 ft² Office in Kilimani",OFFICE SPACE FOR SALE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/3c2d11f8724bc6e768eeb5d98d8671a0/-/prod-property-core-backend-media-brk/6675042/fe0f6fe6-d901-458d-92f7-1b715aa5bf15.jpg,"KSh 55,000,000"
496,Residential Land in Langata,plot for sale in langata,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d9cb4d18fe243fb478033b32b8e16556/-/prod-property-core-backend-media-brk/6580789/3594d7a9-d145-49bd-be97-f18cfd7bd17f.jpeg,"KSh 60,000,000"
497,6 Bed House with En Suite at Precious Court,House for sale in Membley,https://i.roamcdn.net/prop/brk/listing-thumb-376w/99170abe5bdddda43cc1c37e7140164a/-/prod-property-core-backend-media-brk/6489209/512e7179-560f-4fb0-9fbc-c6768e7796f8.jpg,"KSh 9,000,000"
498,5 Bed House with Garden at Tena Estate,Prime Opportunity for High-Rise Apartment Devel ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/6272bb043c6e5069ecbeab78556dab67/-/prod-property-core-backend-media-brk/6605049/f0ee833b-0c13-47df-a538-5410e6ed95c2.jpg,"KSh 14,000,000"
499,3 Bed House with Garden at Ngei,"3 bedroom house for sale - langata ngei ksh 25, ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/a0a26da5581dfeb3108a11720fdf5e19/-/prod-property-core-backend-media-brk/6675027/d50b0c33-ac1d-4040-9a3b-cd281d39b1ff.jpg,"KSh 4,100,000"
500,5 Bed Townhouse with En Suite in Lavington,5 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/6bd763b4fc60f64572b7986cbe5f1d7e/-/prod-property-core-backend-media-brk/6675012/f678a29f-c048-4d2a-9ba2-22aeb57c64ff.jpg,"KSh 47,000,000"
501,5 Bed Townhouse with En Suite in Lavington,5 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/42f2fbbc4aa09750d0d1b1eeee4bbfc4/-/prod-property-core-backend-media-brk/6674993/dbf512c8-fb5b-4bc4-881f-f351678795a9.jpg,"KSh 5,500,000"
502,4 Bed Townhouse with En Suite in Lavington,4 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/92368a9b9349ead8c0d6801ec83c938e/-/prod-property-core-backend-media-brk/2633886/81658f00-a794-4489-bc86-9ee35e888d3c.jpg,"KSh 6,800,000"
503,2 Bed Apartment with En Suite in Westlands Area,2 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ad6577b82144b4cd67f6163f1b6c2c15/-/prod-property-core-backend-media-brk/2633631/059f7954-e4db-4d86-af89-1491ffdfe301.jpg,"KSh 7,000,000"
504,2 Bed Apartment with En Suite in Kilimani,Spacious Executive 2 Bedroom Apartments with En ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/343a25d0f9c96dc05481f52660361beb/-/prod-property-core-backend-media-brk/2741444/a9b68b81-fee1-41b2-ac2d-c3fa98033709.jpg,"KSh 12,500,000"
505,2 Bed Apartment with En Suite at Coral Drive,Luxurious coral 2 ND raw 1&2 bedrooms Units,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4d96e5f81ba9def35a248f0883e9204d/-/prod-property-core-backend-media-brk/6674990/f67481ba-34e1-48fd-b9b9-54f4a0ab25d0.jpg,"KSh 12,000,000"
506,0.045 ha Residential Land at Runda Gardenes,HALF AN ACRE PLOT ON SALE - IN RUNDA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2d35e6d4845f709bc8211d0ebc266617/-/prod-property-core-backend-media-brk/6674971/67715993-2e05-41af-b3ad-e12dd77caf28.jpg,"KSh 8,000,000"
507,1 Bed Apartment with En Suite in Westlands Area,1 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c123fb1a39ad4f27fa0b9a236f301d8a/-/prod-property-core-backend-media-brk/6674945/dc76319a-5c33-4640-bc47-5ad812f1ddcb.jpg,"KSh 4,400,000"
508,2 Bed Apartment with En Suite in Kilimani,2 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d6be167116caf281d057efe9cab38797/-/prod-property-core-backend-media-brk/6472543/ba6e51bf-5cb2-4c5e-99d6-fabc9ad0bc7b.jpg,"KSh 7,500,000"
509,2 Bed Apartment with En Suite in Kilimani,2 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f8e4c48fbdb56db2260fc4fd6de7f9e8/-/prod-property-core-backend-media-brk/6606037/e9667fd2-2aac-452b-a2ca-2d60546aa16c.jpeg,"KSh 8,000,000"
510,2 Bed Apartment with En Suite at Riziki Apartments,2 BEDROOM APARTMENT FOR SALE AT RIZIKI APARTMEN ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/db9731aa7da16625bea144e7edac4abc/-/prod-property-core-backend-media-brk/6622572/a7fc89c4-97c2-4476-b44a-eca6fdd03147.jpeg,"KSh 11,000,000"
511,2 Bed Apartment with En Suite at Cherrywood Apartments,2 BEDROOM APARTMENT FOR SALE IN CHERRYWOOD APAR ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7ac4db47fa2a6987e205fdcec44c0c8d/-/prod-property-core-backend-media-brk/6674915/8a07163b-22f3-42d6-abc8-dcb6af31bb0d.jpg,"KSh 5,500,000"
512,1 Bed Apartment with En Suite at Spring Garden Apartments,"1, 2 & 3 Bedroom Apartments For Sale At Spring ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/87f2b52f70b1cabdf9209935ba5c7253/-/prod-property-core-backend-media-brk/6674886/43e230b6-0e00-497b-8b84-cc10f0304fbf.jpg,"KSh 9,000,000"
513,1 Bed Apartment with En Suite in Kilimani,1 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/cd9b039365fce22b15402a2422a8938b/-/prod-property-core-backend-media-brk/6657356/c5bc8c6b-5410-4c24-af33-c55ed55c86d4.jpg,"KSh 9,000,000"
514,2 Bed Apartment with En Suite in Kileleshwa,2 BEDROOM APARTMENT FOR SALE IN KILELESHWA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/385403393cc3c88058b02d65853f75f3/-/prod-property-core-backend-media-brk/6154306/a84b8cf1-842c-4760-afd1-8de0ee81608a.jpg,"KSh 37,000,000"
515,2 Bed Apartment with En Suite in Kileleshwa,2 BEDROOM APARTMENT FOR SALE IN KILELESHWA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/38e5bf33b01247bf0eb1b86565f74321/-/prod-property-core-backend-media-brk/6570303/504fb231-6c06-48ee-9869-ef0113119c07.jpg,"KSh 16,000,000"
516,2 Bed Apartment with En Suite in Kileleshwa,NEW ELEGANT TWO-BEDROOM ALL -ENSUITE APARTMEN ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/eae3e479530c97cf35295f25e249590c/-/prod-property-core-backend-media-brk/6442992/890c61b5-80cf-4783-bf82-dd1ac78f026c.jpeg,"KSh 28,000,000"
517,1 Bed Apartment with En Suite in Ruaka,MODERN 1-BEDROOM APARTMENT FOR SALE IN RUAKA.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/16e8e5105c61c0781eb4fdc4262685e9/-/prod-property-core-backend-media-brk/6674712/8e82eb5b-9168-4d83-b6a4-69fb311f10f6.jpg,"KSh 18,000,000"
518,1 Bed Apartment with En Suite in Westlands Area,LUXURIOUS 1 AND 2-BEDROOM APARTMENTS FOR SALE I ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c8a2661ac17b4be8e33b47cc9d579b1d/-/prod-property-core-backend-media-brk/6674699/f60407c4-8c23-4cac-8899-40091de31b76.jpg,"KSh 8,000,000"
519,1 Bed Apartment with En Suite in Westlands Area,One bedroom apartment for sale in westlands,https://i.roamcdn.net/prop/brk/listing-thumb-376w/daff3a9213bea8cbc2d8c43a2e87d15c/-/prod-property-core-backend-media-brk/6674655/8f787022-30ed-43fb-b65f-27b47729edf4.jpg,"KSh 4,000,000"
520,3 Bed Apartment with En Suite in Westlands Area,"Unfurnished 3 Bedroom Apartment For Sale, Westl ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/5728289cd0109a5f3801169f21c06d24/-/prod-property-core-backend-media-brk/6674633/4204d45f-ccab-49f7-8d39-7b72f10699b5.jpg,"KSh 9,000,000"
521,2 ac Land at Kiserian,2 Acre Prime Land in Kiserian,https://i.roamcdn.net/prop/brk/listing-thumb-376w/fb01cf726e505f5826b82a06360f86f7/-/prod-property-core-backend-media-brk/6674600/ec3bce78-d50d-4640-ac9e-28e3aa22bbc4.jpg,"KSh 26,300,000"
522,4 Bed House with En Suite at Portreitz,Mombasa Portreitz 4BR House on sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/231259759d470e2455e6d639560346de/-/prod-property-core-backend-media-brk/6674426/007dafd7-0531-4b8b-a2f8-74629155dcff.jpeg,"KSh 15,500,000"
523,Serviced 2 Bed Apartment with En Suite at Citymall Nyali,WAVECREST RESIDENCY 2 & 3 BEDROOM APARTMENT FOR ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c1d13c66b0e31d9028d33c1e42671593/-/prod-property-core-backend-media-brk/6692481/394647df-58d8-424b-951a-30aa4c078204.jpg,"KSh 14,500,000"
524,1 Bed Apartment with En Suite in Westlands Area,1-Bedroom Apartment - 58 Sqm,https://i.roamcdn.net/prop/brk/listing-thumb-376w/13fb232c6f739eb9389c44ce476ffe0c/-/prod-property-core-backend-media-brk/6674278/2e11439d-26f4-4b3e-81e0-e6a974e65db2.jpg,"KSh 11,000,000"
525,3 Bed House with En Suite at Naivas Bamburi,A 3 bedrooms bungalow plus 1 bedsiter on sale a ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/098433675a238b95cfcdd5df3d0e8a8c/-/prod-property-core-backend-media-brk/6674215/b62ed029-839b-4c94-aa20-dd6d8af353fe.jpg,"KSh 4,500,000"
526,Serviced 2 Bed Apartment with En Suite at Kilimani,BEAUTIFUL 2BEDROOM APARTMENT,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f28e8370459bfb6c59c047dc6234a334/-/prod-property-core-backend-media-brk/6674077/238fa0cd-2066-4f19-80b5-7e848daeba4e.JPG,"KSh 5,900,000"
527,4 Bed Apartment with En Suite at Kilimani,LUXURY 4BEDS. 5BATHS. 2BALCONIES. 1GUESTROOM,https://i.roamcdn.net/prop/brk/listing-thumb-376w/410c82aa17b0ea3e5596290dd08fee5f/-/prod-property-core-backend-media-brk/6673920/3f282c1a-2fee-47fa-8ef8-0d538fb075c6.jpeg,"KSh 4,700,000"
528,Serviced 3 Bed Apartment with En Suite at Kileleshwa,MODERN 3BEDROOM ALL ENSUITE WITH DSQ,https://i.roamcdn.net/prop/brk/listing-thumb-376w/85dc9a281e3961734317bc5fe2043226/-/prod-property-core-backend-media-brk/6673675/36b2ddc3-977e-41e9-a9ce-4973d0413f60.jpg,"KSh 7,800,000"
529,Serviced 3 Bed Apartment with En Suite at Westlands,BOLD 3BEDROOM ALL ENSUITE WITH DSQ,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c66944a8262ecfc4fe8179d23c2bc7d6/-/prod-property-core-backend-media-brk/6657035/06e1f9d5-3221-4be3-a54a-6032a520e6d6.jpg,"KSh 1,900,000"
530,Serviced 3 Bed Apartment with En Suite at Mwananchi Rd,"Studio, 1,2,3&4+SQ apartments for sale",https://i.roamcdn.net/prop/brk/listing-thumb-376w/e81ceff27f8b8f1cb8f4567108bfab24/-/prod-property-core-backend-media-brk/6650939/f986394b-f20c-4e1b-908f-d406f12a8cbc.jpg,"KSh 5,836,000"
531,Residential Land in Tatu City,Serviced Residential plots for sale in Tatu Cit ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/6f3d53073c571e9e8a0b3eef3a9420a4/-/prod-property-core-backend-media-brk/6673770/d4663d2e-4601-42e9-a99d-476dde0e5833.jpg,"KSh 90,000,000"
532,Land at Mushroom,Quarter acre with ready title for sale in katan ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7bf5d0fc9dec3277cd06cea2480e889e/-/prod-property-core-backend-media-brk/4041456/1546d256-f515-4c88-a781-6cb78fd6d40b.jpg,"KSh 130,000,000"
533,Land in Katani,Prime Land for sale with ready title in katani,https://i.roamcdn.net/prop/brk/listing-thumb-376w/3070440fa07821410ccb8d885b721e19/-/prod-property-core-backend-media-brk/6680348/9d37f744-a7a4-464e-96da-12148664da1c.jpg,"KSh 17,500,000"
534,4 Bed House with Borehole in Ngong,4 BEDROOMS BUNGALOW IN NGONG,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5108eae889c7089e2a81526caddbf196/-/prod-property-core-backend-media-brk/4604647/61048742-93be-4c01-8927-ef890b8e28a3.jpg,"KSh 7,500,000"
535,Serviced Studio Apartment with En Suite in Ngong Road,Studio 1 & 2 bedroom apartments for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/445397e304ef4499dab43cd9ec1e8297/-/prod-property-core-backend-media-brk/5978597/38b8afd7-7569-4a36-9675-8ae76b241755.jpeg,"KSh 7,800,000"
536,1 Bed Apartment with En Suite in Kilimani,1Bedroom:5.8M / Penthouse 5Bed:36M,https://i.roamcdn.net/prop/brk/listing-thumb-376w/913c4aba29f99f2ca8db7983bd53193c/-/prod-property-core-backend-media-brk/6618076/2eab6d24-40d0-4726-8b3e-6e211877355f.png,"KSh 23,000,000"
537,5 Bed House with En Suite in Karen,House for sale karen,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d1b42193678c9843027e2dd17424873c/-/prod-property-core-backend-media-brk/6624949/322f78d1-251c-48f7-9921-aa7165a52798.jpeg,"KSh 6,000,000"
538,4 Bed House with En Suite in Nyari,House for Sale Nyari estate,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8a48392e83b3c8c100327251f13ec2f5/-/prod-property-core-backend-media-brk/6673645/c30a18e2-e32b-48f8-8811-f7b8cf2d8426.jpg,"KSh 6,700,000"
539,Land at Viraj,One acre for sale in syokimau,https://i.roamcdn.net/prop/brk/listing-thumb-376w/869df22c545f79f5c826fa141afeebc6/-/prod-property-core-backend-media-brk/6673553/6f7fe552-e9b9-4d03-a048-5d85516957ac.jpg,"KSh 6,950,000"
540,3 Bed House with En Suite in Ngong,Lovely 3 BR houses in Ngong town,https://i.roamcdn.net/prop/brk/listing-thumb-376w/71e4caae1751d06a32e945ce3bbb874e/-/prod-property-core-backend-media-brk/6680738/96c228c8-9d14-4b2c-b8ca-d291676b3a3b.jpg,"KSh 73,600,000"
541,2 Bed Apartment with En Suite at Off Wood Avenue Lenana,Modern and Stylish 2 Bedroom Skyline Apartments ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/33c462baf781362d78571fe3011990c2/-/prod-property-core-backend-media-brk/6673347/a711492f-eec7-4a00-a849-caf1bdaa87c3.jpeg,"KSh 5,900,000"
542,4 Bed Townhouse with En Suite at Five Star Road,4 Bedroom +DSQ Maisonnette FOR SALE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/549c1dd8fc0a7303b5c7d945b992448d/-/prod-property-core-backend-media-brk/6154207/61054fb9-8668-4cbc-a776-e2294aa82da2.jpg,"KSh 8,200,000"
543,Serviced 1 Bed Apartment with En Suite at Gitanga Road,1 & 2 bedroom apartments for sale in Lavington,https://i.roamcdn.net/prop/brk/listing-thumb-376w/bd1a3119c533cddbf095ff89b2efc513/-/prod-property-core-backend-media-brk/6021012/6e6b2ecf-fd15-4673-8e87-310b01931738.jpg,"KSh 90,000,000"
544,Serviced 1 Bed Apartment with En Suite at Church Road,"1 , 2 & 3 bedroom apartment for sale in Westlan ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/8fba3f6d78e1d1b70e7298088ea116ca/-/prod-property-core-backend-media-brk/6673325/57267f5f-7304-4665-9280-4e29676d8315.png,"KSh 255,000,000"
545,Serviced 1 Bed Apartment with En Suite at Westlands Road,1 & 2 bedroom apartments for sale in Westlands ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/1fb1bf661a3d978516da1246c84dd50c/-/prod-property-core-backend-media-brk/6673293/fb8aaea4-b2e6-4277-8e40-215c2ccd249f.jpg,"KSh 85,000,000"
546,6 Bed Townhouse with En Suite in Lavington,6 bedroom townhouse for sale in lavington with ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f0dc80d8047d14b2fd7e453ca7855c0c/-/prod-property-core-backend-media-brk/6673261/1a4330f3-713d-4ea1-b39e-96074bf0a5f2.jpeg,"KSh 18,100,000"
547,1 Bed Apartment with En Suite in Kilimani,"1,2 & 3 Bedroom Starting Kes. 5.9M",https://i.roamcdn.net/prop/brk/listing-thumb-376w/e70a10c1b230b72b2df2ad9baef3329a/-/prod-property-core-backend-media-brk/6673187/3f917268-ced8-4b91-b1fc-2aefbfbed8fe.jpg,"KSh 1,700,000"
548,Serviced 2 Bed Apartment with En Suite at Kiambu Road,Exquisite 2 bedroom Apartments in Thidigua,https://i.roamcdn.net/prop/brk/listing-thumb-376w/de9eddedf611c086e6d750290262831b/-/prod-property-core-backend-media-brk/6638066/39e85c05-d27f-4b4b-a7e7-cffc0dc74904.jpeg,"KSh 9,400,000"
549,4 Bed Townhouse with En Suite at Chalbi Drive,4 bedroom townhouse for sale in Lavington,https://i.roamcdn.net/prop/brk/listing-thumb-376w/519d0064f8d7e211d0a0f01fb6377a9a/-/prod-property-core-backend-media-brk/6689664/d8eebf6d-3f40-40ed-8aeb-0bed889dd185.jpg,"KSh 2,200,000"
550,0.5 ac Residential Land at Close To West Gate Mall And Sarit Centre,Prime and strategically positioned Residential ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/21b15ae980acd0f7868cd18539f4b506/-/prod-property-core-backend-media-brk/5361343/130ee627-b5a6-423d-8f86-5286eafb92b7.jpg,"KSh 23,500,000"
551,5 Bed Townhouse with En Suite at Off Peponi Road,Stunning 5 bedrooms townhouse for sale with swi ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c7aacddf367795c8eb60901a6a38af54/-/prod-property-core-backend-media-brk/6690250/38d2fb3e-b30b-48ac-9a20-abc0b7aa7f18.png,"KSh 10,000,000"
552,3 Bed Apartment with En Suite in Kilimani,"3 Bedrooms, 2En-Suite+DSQ Kes. 18.1M-Kilimani",https://i.roamcdn.net/prop/brk/listing-thumb-376w/46a615faf7a16f274da9cf7280a8323a/-/prod-property-core-backend-media-brk/6651216/e277efd3-97ef-4e0c-8b98-93ccd63dea93.jpeg,"KSh 9,700,000"
553,0.125 ac Residential Land at Diani Beach Road,PRIME PLOTS FOR SALE IN DIANI (50*100) appx 900 ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c1dbfe1c15c88618b1f4a42a85771dda/-/prod-property-core-backend-media-brk/6672666/874cea24-5ed0-4105-8c6a-209351908a2d.jpg,"KSh 24,500,000"
554,2 Bed Apartment with En Suite at Kirichwa Road,MODERN 2 NEDROOM APARTMENT FOR SALE IN KILIMANI ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d6ee3904b0ff3b16ed0ac40f72014087/-/prod-property-core-backend-media-brk/6672433/07b8e2ef-cfe7-4eef-a11f-a1f0bc7f3024.jpg,"KSh 6,800,000"
555,Land at Viraj,Prime Land with ready title for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5d1dbf1c7f172dc39e110313074b6e2c/-/prod-property-core-backend-media-brk/6672419/11ea176e-5e11-411e-8cbf-43550883dfac.jpg,"KSh 13,500,000"
556,4 Bed Apartment in Parklands,4-bedroom Apartment for sale in a Convenient ar ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/9d39d77ffe2c351cf18d6c116cf01c0d/-/prod-property-core-backend-media-brk/6672400/7a12c026-4c93-4b69-9e2b-c9e20377a5f0.jpg,"KSh 77,700,000"
557,2 Bed Apartment in Westlands Area,2bedroom for sale in Westlands,https://i.roamcdn.net/prop/brk/listing-thumb-376w/fc74213eeee4548b1cc6645651a8a0f7/-/prod-property-core-backend-media-brk/6672388/b69ed77f-256e-4a4b-8d08-fefd350d49a9.jpg,"KSh 6,000,000"
558,1 Bed Apartment with Swimming Pool in Thika Road,1-Bedroom Duplex Apartment - 75 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7e2f8f5809fd2ff249ad5143b0d95e40/-/prod-property-core-backend-media-brk/4467738/e3eb8331-e7f7-48b9-96e2-28e23b882ba8.jpg,"KSh 9,000,000"
559,3 Bed Apartment with En Suite at Brookside,Experience Modern Living,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ea9e71465817e18243c5c595f3fd6185/-/prod-property-core-backend-media-brk/6672297/b23fc449-1e00-4a12-85ca-ba60297692df.jpg,"KSh 10,500,000"
560,1 Bed Apartment with Swimming Pool in Kilimani,1-Bedroom Apartment - 65 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/718d6d734454a01ce6421949df5bce72/-/prod-property-core-backend-media-brk/6672276/d011696f-dc81-4173-8d37-16c860cf97fe.jpg,"KSh 5,500,000"
561,2 Bed Apartment in Riverside,2bedroom with dsq apartment for sale in Riversi ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7265821f2c21b2c2544a7836dee41ed4/-/prod-property-core-backend-media-brk/6672260/e2c6cf6e-f926-4395-8101-d229af74d730.jpg,"KSh 145,000,000"
562,5 Bed House with Garden at Miotoni Karen,5 Bedrooms House for Sale in Karen Miotoni.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/012279d763e34149e5194f2e24db1821/-/prod-property-core-backend-media-brk/6672067/df58ebe0-df00-4a5d-b03f-66c2f46acea1.jpg,"KSh 20,000,000"
563,1 Bed Apartment with En Suite in Westlands Area,1 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4cef3fbc8e480c3e76b11f8c98906b12/-/prod-property-core-backend-media-brk/6672051/2d970516-b6c4-492d-af33-7338d5fa94f9.jpg,"KSh 11,000,000"
564,2 Bed Apartment with En Suite in Westlands Area,2 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2d432fd1da0b3c8d9e84d4ffbb8be32d/-/prod-property-core-backend-media-brk/6672034/dc9c65b4-d54f-48fa-9b4c-f028a7c4574b.jpg,"KSh 11,000,000"
565,2 Bed Apartment with En Suite in Westlands Area,2 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7f3594bba9ee3dd098bc6ecbdf56e05e/-/prod-property-core-backend-media-brk/6671964/f7c18ecb-0103-45b4-9971-4d3ed089aabb.jpg,"KSh 14,500,000"
566,1 Bed Apartment with En Suite in Westlands Area,1 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a07bddff4834525cfca37a570b45a12f/-/prod-property-core-backend-media-brk/6671783/a1e142b6-9af5-43ae-b530-3e455140b034.jpg,"KSh 24,500,000"
567,Land at Convent Drive,0.781-Acre Plot For Sale in Lavington,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a5562942be5664742053d100307d8615/-/prod-property-core-backend-media-brk/6466400/fec4dda6-48d2-4330-9f58-031eed4ef45d.jpeg,"KSh 12,500,000"
568,4 Bed Apartment with En Suite in Kileleshwa,4 BEDROOM APARTMENT FOR SALE IN KILELESHWA WITH ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/447a75b17a3e25aa06b735060fd29470/-/prod-property-core-backend-media-brk/5911665/1c7bb7e1-6706-4c35-868e-caa5ec195f17.jpg,"KSh 15,500,000"
569,3 Bed Apartment with En Suite in Kileleshwa,3 BEDROOM APARTMENT FOR SALE IN KILELESHWA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/820e38cc221842df99ba5547d5669668/-/prod-property-core-backend-media-brk/6197991/d5376980-270f-4558-bda1-5f8422696f25.jpg,"KSh 12,000,000"
570,3 Bed Apartment with En Suite in Kileleshwa,3 BEDROOM APARTMENT FOR SALE IN KILELESHWA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c280d25c40757d305a3866c761770dab/-/prod-property-core-backend-media-brk/6671856/5abe4c39-cea5-49c1-a814-e5a78b5dd056.jpg,"KSh 58,000,000"
571,3 Bed Apartment with En Suite in Riverside,3 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d8fd2dc5a7e19e7c1284a103d289c276/-/prod-property-core-backend-media-brk/6671697/ef8bee00-6450-4f3c-b429-1d946445f89e.jpeg,"KSh 8,500,000"
572,3 Bed Apartment with En Suite at Brookside,READY FOR OCCUPATION 3 BEDROOM APARTMENT FOR SA ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f1dea54733381aa0e234dffb4eb985b5/-/prod-property-core-backend-media-brk/6671688/2b862c01-87a4-47b3-a5ca-46bf07afa499.png,"KSh 120,000,000"
573,2 Bed Apartment with En Suite in Riverside,2 BEDROOM APARTMENT FOR SALE IN RIVERSIDE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/516b972223d42eb41d3c4dcc527d5302/-/prod-property-core-backend-media-brk/6671606/3c24aab2-d13c-406a-9e5a-6e3e12bfd90b.png,"KSh 10,500,000"
574,2 Bed Apartment with En Suite at Ojijo,EXECUTIVE 2 BEDROOM APARTMENT FOR SALE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0c77f0448cd5f3f47aaa9b7899bd5458/-/prod-property-core-backend-media-brk/6671396/996bf25d-db37-4c9c-825c-4202eeeca56a.jpg,"KSh 25,000,000"
575,2 Bed Apartment with En Suite at Othaya Rd,IMPECCABLE 2 BEDROOM UNITS FOR SALE READY FOR O ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/140214dc4eb20c58a21e551fd9bf8f9d/-/prod-property-core-backend-media-brk/6671360/f2d7445c-8f4c-4a67-b296-8543d9da063e.jpg,"KSh 15,000,000"
576,Furnished 3 Bed Apartment with En Suite at Riverside Drive,"Riverside : 1, 2 and 3 Bedroom Apartments with ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/e0bd7d0ca33f2aa74cf5b413df2b4774/-/prod-property-core-backend-media-brk/6671075/58f25db0-33ea-49be-80b3-27408ccf5581.jpg,"KSh 26,000,000"
